"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Angle","3-1-1-Block","3-1-1-Coherence","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-StartScore","3-1-1-Time","3-1-2-Angle","3-1-2-Block","3-1-2-Coherence","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-StartScore","3-1-2-Time","3-1-3-Angle","3-1-3-Block","3-1-3-Coherence","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-StartScore","3-1-3-Time","3-1-4-Angle","3-1-4-Block","3-1-4-Coherence","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-StartScore","3-1-4-Time","3-1-5-Angle","3-1-5-Block","3-1-5-Coherence","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-StartScore","3-1-5-Time","3-1-6-Angle","3-1-6-Block","3-1-6-Coherence","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-StartScore","3-1-6-Time","3-1-7-Angle","3-1-7-Block","3-1-7-Coherence","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-StartScore","3-1-7-Time","3-1-8-Angle","3-1-8-Block","3-1-8-Coherence","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-StartScore","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"12782","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","1","4092.3769481666604","1","1144","270","3","0.15","1","0","8","2","3","9077.03855580763","3","800","270","3","0.20","1","-1","1","-1","0","0","0","-1","270","3","0.25","1","0","4","2","2","5244.543116908848","2","844","90","3","0.10","2","0","7","1","3","8158.273061725595","3","906","90","3","0.15","2","1","6","2","2","6905.972200588505","2","1246","90","3","0.20","2","1","2","2","0","3005.9087557654857","0","1079","90","3","0.25","2","0","5","1","2","6098.715585713195","2","802","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.38","515.42","500.41","4.93","1308","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","29-05-2018 15:35:15","29-05-2018 15:33:55",
"12785","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","4","7984.008187321815","4","1401","270","3","0.15","1","1","5","1","3","7198.30525711627","3","780","270","3","0.20","1","1","7","1","5","9389.857493374977","5","1085","270","3","0.25","1","1","2","1","0","3005.3637244599085","0","1423","90","3","0.10","2","-1","1","-1","0","0","0","-1","90","3","0.15","2","1","4","2","2","5195.102043440493","2","1992","90","3","0.20","2","1","3","2","1","4443.264162699052","1","746","90","3","0.25","2","1","8","2","6","10482.155402475124","6","629","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.41","500.53","500.21","0.13","1309","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.228","10.16.96.228","29-05-2018 15:42:28","29-05-2018 15:40:34",
"12795","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","2","2706.9186609918033","2","2103","270","3","0.15","1","1","6","1","3","6468.986894907939","3","807","270","3","0.20","1","1","7","1","4","7287.778692156004","4","642","270","3","0.25","1","1","1","1","0","0","0","860","90","3","0.10","2","1","5","2","2","4815.974921358924","2","1645","90","3","0.15","2","0","3","1","2","1671.5076759064322","2","1027","90","3","0.20","2","1","8","2","5","7943.348619295386","5","550","90","3","0.25","2","1","2","2","1","868.7941935943891","1","796","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.49","516.21","500.5","5.19","1310","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","29-05-2018 16:03:26","29-05-2018 16:02:12",
"12800","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","2","8098.672190342375","2","2112","270","3","0.15","1","1","6","1","2","10218.498274046171","2","1511","270","3","0.20","1","0","7","2","3","11737.554487655317","3","935","270","3","0.25","1","1","8","1","3","12677.959400048392","3","1958","90","3","0.10","2","1","2","2","0","3005.4625006867572","0","1881","90","3","0.15","2","1","4","2","1","6512.545457520959","1","1579","90","3","0.20","2","-1","1","-1","0","0","0","-1","90","3","0.25","2","0","3","1","1","4893.100159094014","1","1609","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.46","500.6","500.22","0.11","1311","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.228","10.16.96.228","29-05-2018 16:28:35","29-05-2018 16:26:51",
"12802","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","3","2","1","2863.601228684536","1","2347","270","3","0.15","1","0","2","2","1","2059.6775857418324","1","798","270","3","0.20","1","1","1","1","0","0","0","2053","270","3","0.25","1","1","7","1","3","10666.962313892007","3","1139","90","3","0.10","2","1","6","2","2","9197.524687517441","2","1457","90","3","0.15","2","-1","5","-1","2","6191.769941064405","2","-1","90","3","0.20","2","1","4","2","1","5216.983632638396","1","969","90","3","0.25","2","1","8","2","4","11819.296519360294","4","2015","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","1","Australia","1","0","0","male","community","1","1","502.32","515.31","500.33","4.91","1312","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","29-05-2018 16:33:21","29-05-2018 16:32:02",
"12805","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","3","2","0","2105.3685171525867","0","1057","270","3","0.15","1","0","1","2","0","0","0","1184","270","3","0.20","1","0","8","2","2","8930.222486145052","2","936","270","3","0.25","1","1","6","1","1","7055.451746352017","1","917","90","3","0.10","2","1","5","2","0","6181.252915067656","0","865","90","3","0.15","2","0","2","1","0","1199.5805809444864","0","900","90","3","0.20","2","0","7","1","2","7978.205814588277","2","941","90","3","0.25","2","-1","4","-1","0","3174.349976445679","0","-1","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","501.45","508.52","500.22","2.68","1313","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","29-05-2018 16:38:15","29-05-2018 16:36:39",
"12815","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","2","6991.354734673085","2","1533","270","3","0.15","1","0","3","2","1","3759.4001881425793","1","1217","270","3","0.20","1","1","2","1","0","3007.4690089316573","0","746","270","3","0.25","1","1","4","1","1","4982.027971230964","1","947","90","3","0.10","2","0","5","1","2","5934.5034137736875","2","1051","90","3","0.15","2","1","8","2","2","9955.104412115826","2","1662","90","3","0.20","2","0","7","1","2","8530.000675068884","2","1419","90","3","0.25","2","-1","1","-1","0","0","0","-1","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.42","515.97","500.35","5.12","1314","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","30-05-2018 15:01:42","30-05-2018 15:00:18",
"12817","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","1","1336.3142561481727","1","2777","270","3","0.15","1","1","4","1","3","5743.483024345456","3","889","270","3","0.20","1","1","3","1","2","4123.770592170193","2","1606","270","3","0.25","1","1","1","1","0","0","0","1330","90","3","0.10","2","1","8","2","4","12096.091874883641","4","2090","90","3","0.15","2","0","7","1","4","9292.23603110695","4","2795","90","3","0.20","2","0","5","1","4","6645.715165767499","4","1280","90","3","0.25","2","0","6","1","4","7935.246536178587","4","1352","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Hong Kong SAR (China)","1","0","0","female","firstyear","1","1","502.47","516.12","500.39","5.16","1315","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.224","10.16.97.224","30-05-2018 15:06:03","30-05-2018 15:04:39",
"12825","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","5","5161.957887950761","5","956","270","3","0.15","1","1","2","1","1","1186.0718887415714","1","1063","270","3","0.20","1","1","8","1","7","7366.835862602646","7","873","270","3","0.25","1","1","7","1","6","6130.921650757722","6","1222","90","3","0.10","2","1","1","2","0","0","0","1178","90","3","0.15","2","1","3","2","2","2255.2317138781727","2","1160","90","3","0.20","2","1","5","2","4","4159.294140544735","4","997","90","3","0.25","2","1","4","2","3","3424.114468371248","3","726","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.38","515.73","500.4","5.04","1316","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.224","10.16.97.224","30-05-2018 15:59:20","30-05-2018 15:57:56",
"12827","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","5","12948.461896339911","5","750","270","3","0.15","1","1","5","1","2","10321.663613760421","2","1113","270","3","0.20","1","1","7","1","4","12279.996411325264","4","657","270","3","0.25","1","-1","1","-1","0","0","0","-1","90","3","0.10","2","-1","2","-1","0","3007.583559427643","0","-1","90","3","0.15","2","1","6","2","3","11441.078227264821","3","834","90","3","0.20","2","1","4","2","1","8952.622771836278","1","1359","90","3","0.25","2","1","3","2","0","6014.974826674035","0","2929","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Australia","1","0","0","male","community","1","1","500.46","500.56","500.32","0.09","1317","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.98","10.16.97.98","30-05-2018 16:02:40","30-05-2018 16:00:58",
"12829","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","6","11625.601608009194","6","1046","270","3","0.15","1","1","6","1","4","9004.40577683963","4","1161","270","3","0.20","1","1","4","1","3","5246.11506395186","3","740","270","3","0.25","1","1","3","1","2","4260.382989306148","2","975","90","3","0.10","2","1","7","2","5","10173.227161397968","5","1444","90","3","0.15","2","-1","5","-1","4","5998.043468032556","4","-1","90","3","0.20","2","1","2","2","1","1502.6147975771164","1","2743","90","3","0.25","2","1","1","2","0","0","0","1492","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.45","500.65","500.12","0.15","1318","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.29","10.16.97.29","30-05-2018 16:05:02","30-05-2018 16:03:17",
"12840","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","4","12309.472751512476","4","1604","270","3","0.15","1","0","4","2","2","6469.734747995113","2","1482","270","3","0.20","1","1","3","1","1","5565.201915439422","1","898","270","3","0.25","1","1","5","1","2","7957.226411929361","2","763","90","3","0.10","2","1","7","2","3","10482.918736436542","3","1811","90","3","0.15","2","0","6","1","3","8727.254156927862","3","1738","90","3","0.20","2","-1","2","-1","1","2557.5111093966552","1","-1","90","3","0.25","2","1","1","2","0","0","0","2545","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.38","500.87","500.08","0.24","1319","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","01-06-2018 09:04:31","01-06-2018 09:03:07",
"12841","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","5","8583.672888491957","5","1558","270","3","0.15","1","1","1","1","0","0","0","1890","270","3","0.20","1","1","7","1","5","10153.719345423946","5","962","270","3","0.25","1","1","5","1","4","6997.143090097568","4","1577","90","3","0.10","2","1","3","2","2","2939.7801617181685","2","1637","90","3","0.15","2","1","2","2","1","1903.7011536644131","1","1025","90","3","0.20","2","1","4","2","3","4593.137863729251","3","2398","90","3","0.25","2","1","8","2","6","11123.161572925266","6","2440","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.43","500.5","500.11","0.12","1320","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","01-06-2018 09:04:56","01-06-2018 09:03:21",
"12850","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","4","-1","3","2595.1775603922797","3","-1","270","3","0.15","1","1","2","1","1","1035.6444619007452","1","783","270","3","0.20","1","1","6","1","3","7142.254048800118","3","651","270","3","0.25","1","1","3","1","2","1824.998144293866","2","765","90","3","0.10","2","0","5","1","3","5602.7374441754","3","1533","90","3","0.15","2","1","7","2","4","7799.074952409188","4","829","90","3","0.20","2","1","8","2","5","8634.284156244037","5","711","90","3","0.25","2","1","1","2","0","0","0","1025","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","502.44","516.74","500.08","5.41","1321","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","01-06-2018 09:36:16","01-06-2018 09:34:47",
"12851","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","3","8619.243584955402","3","1091","270","3","0.15","1","-1","3","-1","2","3724.8873279526597","2","-1","270","3","0.20","1","0","5","2","3","7717.40167241497","3","894","270","3","0.25","1","1","2","1","1","1538.4303590016934","1","2178","90","3","0.10","2","1","4","2","2","6732.017330834118","2","977","90","3","0.15","2","1","1","2","0","0","0","1532","90","3","0.20","2","0","8","1","4","10289.815709385322","4","709","90","3","0.25","2","1","7","2","3","9721.55260941507","3","559","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","502.44","515.62","500.44","4.98","1322","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.29","10.16.97.29","01-06-2018 09:37:17","01-06-2018 09:35:40",
"12854","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","0","3004.328914507081","0","1004","270","3","0.15","1","-1","1","-1","0","0","0","-1","270","3","0.20","1","1","7","1","3","7711.228116523278","3","2024","270","3","0.25","1","1","8","1","4","9747.66867511777","4","1001","90","3","0.10","2","0","4","1","2","4876.820128385785","2","677","90","3","0.15","2","1","5","2","2","5567.357243428596","2","844","90","3","0.20","2","1","3","2","1","4023.238143777351","1","848","90","3","0.25","2","0","6","1","3","6425.485275027655","3","1277","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.49","500.58","500.36","0.06","1323","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.98","10.16.97.98","01-06-2018 09:41:24","01-06-2018 09:39:56",
"12865","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","2","2138.135509759406","2","2858","270","3","0.15","1","1","8","1","7","10240.723882989434","7","961","270","3","0.20","1","1","4","1","3","5009.080975686171","3","1955","270","3","0.25","1","1","1","1","0","0","0","1190","90","3","0.10","2","1","7","2","6","9221.903521427855","6","1006","90","3","0.15","2","1","5","2","4","6978.950453829602","4","814","90","3","0.20","2","1","6","2","5","7798.702408822763","5","1417","90","3","0.25","2","1","2","2","1","1202.3809141118108","1","930","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.27","514.66","500.38","4.69","1324","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","01-06-2018 10:05:54","01-06-2018 10:04:28",
"12870","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","1","2","0","0","0","1217","270","3","0.15","1","0","4","2","0","4421.425219046636","0","1076","270","3","0.20","1","1","6","1","0","7329.31019669339","0","2211","270","3","0.25","1","0","7","2","1","9553.181385404605","1","1861","90","3","0.10","2","0","5","1","0","5507.094650475148","0","1810","90","3","0.15","2","0","3","1","0","2713.9248844346657","0","1702","90","3","0.20","2","0","2","1","0","1223.0348049051463","0","1486","90","3","0.25","2","1","8","2","1","11422.978461509686","1","973","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.46","516.17","500.42","5.18","1325","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.98","10.16.97.98","01-06-2018 10:30:50","01-06-2018 10:29:36",
"12873","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","4","-1","3","4652.66100876157","3","-1","270","3","0.15","1","1","7","1","5","10982.83633056574","5","1239","270","3","0.20","1","1","3","1","2","3283.235029643074","2","1354","270","3","0.25","1","1","2","1","1","1711.5608120567703","1","1566","90","3","0.10","2","1","5","2","3","7658.729604407403","3","1859","90","3","0.15","2","1","1","2","0","0","0","1703","90","3","0.20","2","1","6","2","4","9530.132129160614","4","1444","90","3","0.25","2","1","8","2","6","12235.373021664403","6","879","1","0","0","0","0","0","0","0","0","0","0","27","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","502.22","514.36","500.21","4.59","1326","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","01-06-2018 10:42:30","01-06-2018 10:41:03",
"12890","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","2","3790.3520000000026","2","898","270","3","0.15","1","1","4","1","0","2301.011999999999","0","905","270","3","0.20","1","0","1","2","0","0","0","1040","270","3","0.25","1","1","7","1","2","4690.748000000003","2","906","90","3","0.10","2","1","8","2","3","5607.818000000003","3","831","90","3","0.15","2","0","2","1","0","1050.4619999999995","0","619","90","3","0.20","2","1","5","2","1","3206.7620000000024","1","579","90","3","0.25","2","0","3","1","0","1667.4000000000015","0","623","1","0","0","0","0","0","0","0","0","0","0","25","[1,2,3,4]","2","usa","1","0","0","female","mturk","1","1","500.22","500.22","500.22","0","1327","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","47.145.112.115","47.145.112.115","13-06-2018 11:16:25","13-06-2018 11:15:44",
"12892","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","1","5189.292999999998","1","2055","270","3","0.15","1","1","2","1","0","2035.6789999999964","0","1918","270","3","0.20","1","1","5","1","1","7258.312999999995","1","1278","270","3","0.25","1","0","6","2","2","8543.130999999994","2","1723","90","3","0.10","2","0","1","1","0","0","0","2023","90","3","0.15","2","1","8","2","3","12213.957999999999","3","2027","90","3","0.20","2","0","3","1","1","3954.5310000000027","1","1225","90","3","0.25","2","1","7","2","2","10278.425999999992","2","1931","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","1","united states","1","0","0","male","mturk","1","1","500.69","501.32","500.57","0.24","1328","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","96.40.225.164","96.40.225.164","13-06-2018 11:19:39","13-06-2018 11:18:21",
"12894","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","1","1","0","0","0","1157","270","3","0.15","1","0","2","2","1","1166.6200000000026","1","906","270","3","0.20","1","0","4","2","1","2916.5499999999956","1","776","270","3","0.25","1","0","8","2","2","10549.577999999987","2","1242","90","3","0.10","2","1","6","2","1","6583.069999999985","1","1566","90","3","0.15","2","0","5","1","1","3699.8519999999917","1","2882","90","3","0.20","2","0","7","1","2","8149.673999999992","2","2391","90","3","0.25","2","0","3","1","1","2083.25","1","826","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","1","United States of America","1","0","0","female","mturk","1","1","514.8","516.65","501.86","4.89","1329","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","75.104.115.253","75.104.115.253","13-06-2018 11:23:37","13-06-2018 11:22:13",
"12897","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","2","3005.6410000000105","2","257","270","3","0.15","1","0","6","2","4","3907.3330000000133","4","249","270","3","0.20","1","1","1","1","0","0","0","2706","270","3","0.25","1","1","7","1","4","4174.501000000018","4","273","90","3","0.10","2","1","8","2","5","4475.065000000031","5","227","90","3","0.15","2","1","4","2","3","3289.5060000000085","3","320","90","3","0.20","2","1","2","2","1","2721.774000000005","1","268","90","3","0.25","2","0","5","1","4","3623.4670000000115","4","267","1","0","0","0","0","0","0","0","0","0","0","35","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","500.94","500.94","500.94","0","1330","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36","68.63.222.65","68.63.222.65","13-06-2018 11:25:37","13-06-2018 11:24:27",
"12902","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","2","3089.337000000007","2","1080","270","3","0.15","1","1","1","1","0","0","0","1574","270","3","0.20","1","1","7","1","4","8783.575000000004","4","692","270","3","0.25","1","1","8","1","5","9484.936000000002","5","514","90","3","0.10","2","1","5","2","2","4174.643000000004","2","2845","90","3","0.15","2","1","2","2","1","1586.5060000000012","1","895","90","3","0.20","2","0","3","1","2","2488.218000000008","2","597","90","3","0.25","2","1","6","2","3","7030.223000000005","3","1745","1","0","0","0","0","0","0","0","0","0","0","32","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","508.01","515.16","501.12","6.01","1332","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36","70.177.181.202","70.177.181.202","13-06-2018 11:32:17","13-06-2018 11:31:19",
"12903","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","2","12449.501999999979","2","1511","270","3","0.15","1","0","4","2","0","7366.3719999999885","0","1502","270","3","0.20","1","1","6","1","0","9682.945999999982","0","1513","270","3","0.25","1","0","5","2","0","8849.645999999979","0","855","90","3","0.10","2","1","7","2","1","11182.88599999997","1","1296","90","3","0.15","2","-1","2","-1","0","3016.546000000002","0","-1","90","3","0.20","2","-1","1","-1","0","0","0","-1","90","3","0.25","2","0","3","1","0","6033.092000000004","0","1340","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","518.73","533.31","516.65","5.51","1331","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","73.52.197.219","73.52.197.219","13-06-2018 11:33:23","13-06-2018 11:31:41",
"12909","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","0","1473.8606115887742","0","1028","270","3","0.15","1","1","4","1","2","3870.3561412139243","2","778","270","3","0.20","1","1","7","1","4","6149.624183787855","4","1191","270","3","0.25","1","1","8","1","5","7356.393405143543","5","876","90","3","0.10","2","0","1","1","0","0","0","1464","90","3","0.15","2","1","3","2","1","2513.5481201490256","1","1342","90","3","0.20","2","0","6","1","4","5395.289793103344","4","729","90","3","0.25","2","1","5","2","3","4657.730279819858","3","731","1","0","0","0","0","0","","","","","","26","[1,2,3,4]","1","United States","0","","0","male","mturk","1","1","","","","","1333","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0","64.121.102.112","64.121.102.112","13-06-2018 11:35:09","13-06-2018 11:34:01",
